"('1001', '0')","('1002', '0')","('1003', '0')","('1004', '0')","('1005', '0')","('1006', '0')","('1007', '0')","('1008', '0')","('1009', '0')","('1010', '0')","('1011', '0')","('1012', '0')","('1013', '0')","('1014', '0')","('1015', '0')","('1016', '0')","('1017', '0')","('1018', '0')","('1019', '0')","('1020', '0')","('1021', '0')","('1022', '0')","('1023', '0')","('1024', '0')","('1025', '0')","('1026', '0')","('1027', '0')","('1028', '0')","('1029', '0')","('1030', '0')","('1031', '0')","('1032', '0')","('1033', '0')","('1034', '0')","('1035', '0')","('1036', '0')",gen
107.83216999,24.58059092,113.82980574,47.07512487,18.70799278,39.59521812,9.31632132,70.81624149,62.75532366,98.81891994,35.66792044,34.37619211,11.72934728,160.08853037,69.2510596,181.81893512,104.78705203,123.11059128,74.2455117,198.30674543,3.0,32.59307503,114.94007483,24.17594748,16.40210811,32.62889298,171.84137419,160.33255981,14.10697385,14.84626342,14.3833261,51.26847817,15.12906741,125.74474524,87.31867862,53.11556862,0
12.39257604,19.30668274,88.78573777,58.62554596,160.8989182,14.42978636,47.78712189,24.11792376,41.75780117,118.07861525,169.35430674,101.87171651,86.26790132,150.11359314,19.00201707,72.06439983,169.57307813,187.41187524,149.10053629,117.06995568,149.01318414,47.14198254,93.09104616,73.87991047,51.38384283,21.33469828,30.45964215,44.29629299,29.34448836,50.53694705,44.03140688,146.24362005,137.94070312,70.89861481,19.32312003,84.01627876,0
35.26589485,15.27763529,126.93803622,88.95747562,44.18509654,28.75174565,46.27752533,42.01884819,51.12959322,143.47111129,105.25095195,68.67142373,41.33610028,62.09488142,84.77775176,68.83058748,89.85615447,90.11891842,94.22065035,32.09819904,58.02978127,67.1104133,56.10749328,22.53017088,76.82997446,113.89891663,4.89392658,23.48443173,32.91180682,47.48151442,24.43715316,26.50830426,10.91920962,103.19520663,141.55003396,66.65549699,0
140.12761489,37.06064632,98.54187004,215.05327666,95.39718739,99.55151655,95.49495627,12.57404783,136.34285499,38.5403292,19.26581163,67.0262483,11.99322718,130.43548363,78.33396735,124.92077989,17.20453927,58.86976246,87.93881287,120.32392356,29.90341317,91.40685373,100.31094926,72.89576901,38.90780438,83.26990137,63.93852124,173.48316766,127.61672424,133.47924313,15.78896489,57.02446748,60.8094633,88.7047988,43.88630918,113.71104609,0
128.37534263,201.04352122,154.36071587,14.03547642,26.99811421,81.32075722,99.72674982,38.03656096,53.66953589,90.32778886,57.66542883,34.18947134,52.52990474,65.87269163,16.16994102,80.27311993,71.39145879,116.59234479,124.92515893,155.93657416,74.49050901,103.25112042,82.39211223,73.77229381,54.23195837,9.9059334,5.12286982,49.48499908,12.50444637,62.81514346,131.22319289,41.15735545,151.5202,72.69052452,12.1525065,86.16247878,0
180.31887503,66.05115271,71.95512656,25.7196119,165.1619226,24.69130493,56.34341544,68.22762242,126.0988048,16.56771466,73.66162988,10.20942367,17.15481718,102.53200691,108.16137596,85.47092969,69.39672638,45.42001417,18.06454197,36.67601314,122.59686637,32.73565504,72.80416025,149.27029861,61.04368484,99.5547797,36.56694797,92.82189729,37.06823647,47.2205907,98.47025884,15.99826517,37.42153169,77.03033002,16.73922354,109.94030536,0
130.00475425,15.7258623,185.86766508,121.21865251,23.77676253,95.53643833,17.87102312,160.18695111,19.41694147,205.2567977,62.93182263,52.72149277,49.09527385,117.01856222,16.98798776,48.16906111,102.12966857,92.88020313,19.19745262,148.1141997,58.58891227,93.98917552,194.86103709,78.50766397,74.23090271,20.75757193,120.64720909,21.11359992,94.1916367,43.55905335,77.48946563,134.65960346,18.95869853,29.82888003,12.61833222,36.58797765,0
140.31609722,13.40942945,33.30934994,110.08930202,54.30766317,14.6085876,48.77846065,67.57518713,167.78787164,10.993076,142.77472211,13.57288803,37.06167105,77.29315973,52.1457627,13.70735252,87.25218425,44.15877388,153.22342586,62.40195575,21.32204005,90.64099369,38.63992763,185.05691887,174.42158262,61.82993262,182.35749082,64.61819974,181.076434,62.82593355,30.34365958,103.15639706,25.68253118,124.07648987,20.60275472,45.19193559,0
78.5627171,76.59689592,118.12594132,30.6851175,90.64427066,69.49341066,40.42437487,76.7626467,70.45736328,107.70585691,235.96808916,63.35568135,36.67717157,140.16237239,49.5525628,234.39493725,55.73549244,67.2029762,118.81495825,89.63148119,114.68210471,75.40335376,58.46482043,63.25902356,120.94829339,49.07443349,61.78267581,118.34949769,50.11484149,31.51096963,119.42630417,97.31760488,56.67152263,71.30865716,55.32523829,85.47296723,0
19.41454061,132.12854916,10.99889203,149.18704769,123.31665409,78.19730224,178.44249346,100.79058023,50.26566234,65.51450787,41.40432168,47.63772627,98.41422238,70.88604831,154.38888923,138.56438491,18.17677247,8.41789206,92.56964344,40.98843879,67.03107426,208.6720268,31.49242348,17.53861531,61.64069907,86.76128454,173.99477799,61.12195334,107.68421181,41.06507258,113.50013981,22.79087921,155.97427563,78.44510925,126.44222526,67.03808601,0
34.81244276,16.32768666,141.79995945,46.34315466,142.82212562,12.27292023,88.70007555,6.82310413,99.69651473,14.56621274,19.22775902,205.13695718,119.87106847,91.47954661,128.17038194,11.58442838,117.53221753,178.63213436,120.28363561,95.16175768,43.95667144,92.21579541,83.83842911,35.6318504,129.87391099,13.58230275,49.18509017,17.82918108,14.16772829,135.23624198,38.05258846,29.20717614,54.52556076,109.75442195,55.28061481,81.61151756,0
61.99337436,102.66537961,25.39366242,120.81584039,39.05126562,74.69867289,12.45447203,98.46564718,99.30256283,72.82865496,55.13231258,9.25559609,118.31450787,10.22957447,80.07769164,74.13785878,60.05987473,25.46027473,22.62814931,21.62174916,215.83402837,52.21045757,80.30123615,39.15600038,69.64805442,26.98843122,29.07481841,85.42529246,12.71454421,52.2515557,10.31890613,22.88279769,82.76975751,30.34484546,96.1539053,21.30279792,0
59.8368419,164.76779432,11.77379484,42.99969397,45.14444028,13.90245143,11.99614851,85.35729076,7.89793958,71.7716245,14.84674936,30.42028304,45.1471331,11.71628937,142.9654696,61.82114436,87.72740285,66.68730586,108.61896942,58.15946587,13.53640679,69.73196188,200.13210108,120.02212026,127.35921054,21.45619058,67.66007673,10.05917955,12.09275942,53.55504088,20.17543737,53.41258423,66.36747288,77.18038146,29.76173243,116.54807011,0
25.94124613,24.24600847,57.21372142,47.71300533,44.08313841,80.40549493,128.46027467,120.60604785,50.43353785,77.51013546,84.74732942,225.2191271,64.42690458,66.81433112,69.29304539,71.08084503,39.65898852,101.26480147,59.73431183,30.59583553,77.37164284,149.06357628,42.45087793,173.5311868,57.19450435,119.37222647,18.36838752,22.89759888,15.76379537,38.65084413,45.85848997,13.14163983,130.52948363,78.13732817,65.94851002,40.20307939,0
32.93547581,39.12975074,106.84815719,44.96973645,33.67346972,18.62330201,124.62937518,131.30598232,134.16586534,110.27014208,46.04367081,59.7988399,19.70161694,28.40607001,28.73300558,111.55743341,6.77572242,89.71064955,27.55756702,31.8746208,83.09465476,53.60870961,40.87354863,65.26554448,30.81425764,99.7771524,22.74593276,58.62221211,51.75348235,62.36886602,83.93556853,21.72837039,12.89787374,36.43681025,44.94865344,15.29565218,0
23.37447462,5.67507225,64.4302719,52.96476879,143.99262829,52.64904004,93.66643292,75.43074628,71.74761262,92.56463263,99.54268942,27.5556196,14.23001788,92.11863387,88.23769344,101.80984719,32.09887936,68.05659043,40.39047368,164.77177555,123.42685036,89.72816973,10.56769106,70.69968141,95.7338093,36.10099278,153.54784005,72.23010892,96.67470232,190.46002521,25.35075383,10.53063003,54.50461326,67.20191334,42.06361034,90.94449884,0
90.56913344,26.59434654,14.63999176,30.56275516,21.79548131,64.57879326,68.61368334,70.99817799,51.07942477,161.55509848,13.56713917,165.44139457,115.02379306,14.25395834,72.32563625,36.56819422,122.82543522,85.00035469,49.35127735,16.72418364,15.85992741,69.20025773,62.32042758,45.14890975,97.08862658,114.31496763,109.09686375,74.46690174,19.55789096,42.04469035,138.79875485,3.0,92.57742169,103.05527327,136.65672582,43.1604446,0
22.82498773,21.60019221,50.32803676,84.47567243,46.08120431,8.66491694,23.64795348,62.53893855,117.43203276,48.17780913,21.22837342,64.69463142,57.3097129,51.17269967,60.55830279,37.87203789,91.84484094,46.74915296,115.04736354,74.64915999,94.24130392,95.22310496,50.14088075,138.55831201,153.02864911,131.02552389,99.02099141,59.69809121,47.58953655,33.19464016,28.27326886,20.82854215,133.31158312,29.70176189,90.45229803,128.04117345,0
24.38071057,70.18578663,58.40051102,58.3315397,81.594809,36.28402361,68.85148836,123.03187226,19.9097176,135.41259624,143.87133309,168.76007472,52.87247345,45.34979771,41.84720165,11.90112487,6.50332889,223.15946733,149.48143749,143.13040404,193.43420912,16.00024348,28.94166029,71.15870846,171.3299638,81.3851881,108.89015428,22.40884968,34.27257464,148.72222954,15.97758854,93.35885051,63.6368618,85.1202343,43.91001479,115.18758384,0
37.85374432,49.99860177,11.55953406,56.35980694,64.20056582,124.91340328,84.82106323,93.64404706,111.53246192,52.31320862,120.77312462,14.39887628,50.11634984,89.85837141,107.14795269,58.39528018,92.7507583,101.73078888,63.15424233,63.90718426,226.81104879,143.54141811,59.31486375,7.63496886,15.76193654,52.17635927,74.94306992,193.06679811,15.42102264,27.10434973,35.76680558,45.09156945,123.34666089,69.01854556,81.89341008,114.93744338,0
17.59769336,77.94609089,19.66541089,52.64825225,228.8923638,67.28618624,36.77774112,66.41334881,58.198465,92.28203799,51.93552,100.99918895,93.35910835,25.72253757,137.66167959,80.64374705,97.69608646,98.55733325,142.73237012,41.01221416,29.26241218,132.27369973,92.44716587,146.55754845,170.2024883,67.39493507,54.4262893,3.0,38.099315,15.50476928,15.76507193,132.83535054,49.66823544,91.63670438,111.83434141,134.24608832,0
40.06771908,53.57729124,16.75225546,47.6253528,48.72055298,16.92831437,44.19242859,115.32269676,33.78041362,121.2989794,59.45328557,105.5017466,68.34619155,91.41175787,68.48973874,10.28628731,70.1870298,72.34715714,23.21307174,11.28627658,23.46772002,141.77557245,18.17517412,80.18890567,9.7958566,160.58146905,71.87938675,69.75362198,29.96987971,46.85429686,53.63793126,8.5296512,116.84625167,45.28485033,115.9751214,53.91540107,0
130.14076604,69.82301276,80.47142935,62.48900846,139.86879884,39.2681551,117.29569813,67.17015301,71.10286763,124.57021639,21.64880285,17.97128357,59.20741091,63.48166501,20.27471086,103.77743134,89.54055405,24.11459027,103.44747351,147.53020519,67.39636669,49.1115567,61.18275536,46.20056427,10.36814276,106.77738934,10.21460016,100.54593768,57.22551767,29.22085297,30.11537727,35.77674833,164.27498136,197.62896246,76.28392923,34.80082585,0
54.73454933,69.29050655,15.21882838,26.27218511,17.69153194,95.14687955,14.29219721,98.56405548,48.64420325,67.00277688,16.34341114,66.7673886,71.2731814,114.36495174,178.52984411,59.00426893,24.0874605,29.85881017,68.74726607,58.02540468,80.11132018,12.39324326,12.00580751,12.39147413,56.29559433,18.46521194,129.04572207,58.30052863,215.73676749,45.97976994,19.4836052,59.46296153,80.89367573,29.84300489,77.63265074,43.93722972,0
40.93822396,149.44103528,77.33380012,214.67845979,113.32877925,18.72031587,85.14953114,9.89033906,151.08343419,144.5043101,156.69841724,22.48871433,40.61394727,15.57548316,16.33848524,25.38283057,14.02057763,65.13223025,49.27261191,149.7131102,47.07438805,119.70732774,28.73208017,40.25728521,196.64756227,99.74944725,69.95768585,29.20239552,36.05502184,36.04254118,35.72416087,152.36097157,43.53056287,92.31463491,58.85623338,38.95422022,0
36.79359475,83.5870493,72.1068761,6.8025321,57.95406697,37.06390441,42.15900611,166.05626191,55.73620863,163.72070906,81.49093712,50.426161,56.39519816,24.19076279,42.92877027,147.86778269,52.46832352,122.47277041,73.58959146,130.04290342,102.73918681,92.35798018,52.65658641,85.41031846,49.738853,37.66144047,65.77938055,19.33983983,220.6879107,38.2115226,59.45505599,91.65560508,136.83848647,87.32049473,69.10210207,91.57888617,0
7.51897821,65.55348075,79.94403849,130.59278516,8.20203822,14.24770468,44.40303629,51.13730135,21.0846635,133.46349248,96.51780305,21.71305108,118.00796411,88.82025686,100.35366089,76.34363099,12.35992203,92.46269235,21.59393183,92.0187829,23.34070228,96.37806096,25.75218222,48.6860834,110.56401262,97.43511623,21.00249843,28.3436106,147.26908793,59.39765725,14.93342015,170.86765343,51.60915119,26.08914113,70.4982569,45.44475598,0
140.31955946,73.75135877,24.82329986,92.66465132,87.0178523,53.74801839,57.76024368,61.29268679,18.48213341,5.8972567,21.28486715,65.24477898,73.46798807,82.96930919,106.27250578,103.0512661,94.38237523,57.60293294,92.08755971,101.69123726,197.85072574,41.37126637,43.77773374,47.98135016,20.23823216,26.41588985,24.20304575,62.13052005,10.31679485,47.31209733,34.00121779,35.38176021,64.51620814,121.97929459,53.60820917,41.41388317,0
113.91641046,58.75368674,15.3015593,155.89687067,36.77994164,64.69658182,90.31466673,21.76154418,13.3537873,53.34829406,18.08520923,27.12237637,82.05269545,14.290535,32.10088298,80.12024683,18.91196202,160.0507248,87.0826217,40.89481428,139.581547,16.5574577,56.34028608,15.30434557,56.70422914,53.38437589,63.61980638,63.56957095,47.83062935,53.13005814,14.57478562,38.14705951,17.7189023,125.05622145,58.14893062,41.23090489,0
69.73057515,15.96006964,76.6930105,93.19723458,67.75621057,47.44908804,143.6544228,74.26452337,61.67313154,37.2757145,227.88319201,39.93150772,55.04104302,20.11769378,116.09435873,46.60049061,26.34530195,158.40067987,74.6306059,20.89508976,76.263061,43.4634136,87.96724811,10.12494024,16.54607507,46.64703283,65.86054475,100.62560232,17.56131777,88.45350843,104.19411809,14.31275504,51.78316558,123.82268509,123.67368344,65.26029704,0
85.58576308,32.88248644,15.92587892,219.82068914,105.89922953,91.62049503,108.73376929,112.0198226,124.07062049,74.26125704,24.39813688,18.05050539,23.87906357,8.46508062,40.54579928,28.73602776,71.61412267,220.06921836,143.5140082,33.26253399,75.72411688,66.0292808,92.17154054,65.53701552,17.36386771,51.99897419,37.92060836,129.79037632,156.47851746,59.31141667,44.1597055,22.38007589,53.04992724,50.36293613,88.48908663,54.51505154,0
33.55881678,118.93985728,99.86233727,7.93278911,164.00312352,106.7482805,43.20625929,90.44354234,90.5065394,20.76638573,68.80329877,52.67614613,139.15563671,94.11237523,95.26812882,149.08702365,65.64544977,60.31538794,9.06215361,93.95626777,104.77998393,115.29099942,63.57889708,101.45605503,37.8277312,49.9696405,76.46766081,39.08594384,27.66392116,120.80999279,5.44606411,112.94221815,89.656955,38.30391812,102.39369029,89.80532153,0
51.3871394,35.66629781,74.89193867,58.19260598,12.63989161,31.99518872,71.43186573,121.14012286,72.37168463,9.82816899,49.35217204,61.19099903,107.52425575,70.14004901,63.68074457,102.70467989,15.96430047,144.43106705,12.24264764,37.39983571,15.71802539,94.54052804,17.952037,93.1507869,78.55419086,33.65078111,69.34626584,43.22714284,31.83194801,51.94135351,23.43528407,9.27432369,7.47317285,111.07051479,66.31018885,36.59302528,0
14.22928545,76.37539304,191.39645352,70.02642982,130.81884277,138.74916856,28.62456655,17.92240827,148.258128,95.02607515,106.13783794,123.78394994,129.56203164,21.34848263,123.19703624,151.1339847,83.66965675,85.76682239,76.85391832,100.48248299,76.54467242,64.42549641,20.85477343,66.54233608,17.1642288,92.67935947,95.03088274,25.11967877,22.71511628,12.64498445,25.36712224,129.91405166,36.82648169,94.07696469,69.45033997,50.01249079,0
46.08415677,123.92814756,104.35661199,221.450274,59.72073321,55.1708115,77.65233979,49.14850095,102.69289079,35.88886359,103.55413068,75.09406308,160.99063918,81.40248497,130.42841753,160.7230725,72.55016683,142.46897459,52.21691319,83.89454415,87.27279632,134.52162803,92.67971837,184.79880858,80.59946515,59.86389833,25.22872161,39.30234303,11.28654688,59.82982555,153.87433635,143.3581561,129.27510012,121.95293006,28.01267287,5.02193126,0
17.89404885,174.9705755,80.96590274,61.29735544,46.14209063,63.55028529,75.19889094,38.27230399,95.5771943,15.58359188,135.50606644,136.50800991,71.11152829,96.10378411,119.50670252,20.10419304,30.43198433,45.37775061,109.56899906,117.41639082,52.56634619,46.4210162,72.01871895,153.18138994,34.37333249,51.02080464,19.58545447,58.01820897,36.02823847,44.94432204,65.32000641,8.36130199,29.20982828,13.75843169,85.38957916,76.18330044,0
66.52714794,103.7737107,66.00777715,34.5803423,48.26818134,40.2758214,70.61385387,163.23554697,10.74357933,59.95507276,84.61672207,102.72717598,92.65630417,68.11605384,86.47990119,40.88011972,68.97571574,29.64731844,172.0541789,44.67215036,67.68063721,164.08839398,117.54575475,9.68863924,88.47880742,96.55003529,85.71587604,46.77398213,40.37081556,52.02526782,13.51948043,105.80173021,108.99714859,74.77777384,64.86862375,81.90548065,0
38.19485209,25.30535432,142.19691883,57.14786128,43.63292342,17.88666562,19.84997592,16.41186827,85.05503206,120.53613243,55.88211427,32.02851421,74.64209994,71.32431753,41.45830987,150.60287348,8.37368455,68.14443326,6.53140832,22.49484109,46.75690542,42.77832708,30.16338822,85.26293453,22.09088916,77.83717027,65.78170651,16.05060194,27.75893433,61.74128606,71.52238219,63.69108552,46.13541918,139.901058,64.20036252,20.70170768,0
39.63205938,45.74392539,12.12603432,153.71623705,126.67752901,38.87513761,79.64448133,136.15572091,52.20728788,105.39967144,124.63439389,79.83484807,10.5188907,150.59658572,47.77018686,76.51241181,62.5983235,45.51536253,11.46396737,90.17497068,224.62296601,26.66708487,152.68033716,30.5429501,93.8007009,36.04669404,14.3352063,54.84372212,94.76390017,31.0961777,14.99140396,35.82182978,130.93162436,20.06066496,77.80757383,71.76049878,0
29.3631044,36.91268302,9.23875782,31.33550723,20.0936143,102.42779185,54.09289867,39.47215775,59.59566538,5.22236507,26.78490685,116.92656607,54.88831639,10.64754961,86.95090008,42.41092786,80.48282521,60.64695835,112.11400733,127.55750338,120.9127327,86.99138375,28.30836397,12.04909167,10.07994019,31.22340307,83.27330379,40.3523043,114.10192093,16.93531392,89.43870184,122.6546096,83.89001882,53.14374983,58.65755496,104.6050156,0
3.04012629,33.62454329,64.07166672,113.23581707,173.17824171,114.5428978,40.82740002,103.37438518,76.767401,69.82110029,104.21801713,23.05456851,66.76857537,16.45194595,161.23240693,99.70861149,124.06738325,9.98739564,66.21612214,67.12951406,33.45271602,44.55000663,38.06357225,30.85302657,20.16892544,86.22662133,114.34807418,79.95771906,47.35959238,48.89480746,141.47847503,59.43061999,47.56485517,88.49779426,151.37717094,21.85338561,0
6.43496826,46.91294564,41.02798695,27.38933453,87.16614213,12.16708223,164.05150024,70.31420709,26.82638382,37.04420954,184.95183511,16.91201183,58.4908459,143.04273667,10.10422478,96.65593867,148.86460332,48.68017656,13.99672497,73.689644,3.0,104.68144352,38.91935161,103.46947513,95.87787406,51.27032499,197.63539487,41.23869279,218.13352559,46.68629002,30.3320709,99.59550454,160.46746198,119.04490331,139.56873851,36.93798666,0
106.10184935,35.20779034,34.29921979,93.76404292,43.1243753,105.09918799,51.55165446,81.42079917,28.95471766,32.37559187,111.69672169,61.79180265,19.02614982,69.31824833,69.82791447,117.69250818,4.83748541,95.66317338,133.74227469,121.3156113,22.04410042,46.4703791,56.68467282,26.30076155,16.81497965,57.18419091,79.34119397,61.16689472,43.06156358,26.13652248,38.22930821,17.71672607,70.08035824,69.57101921,52.17136095,241.21187585,0
96.33670297,141.3831416,14.66458754,13.5008389,156.05169478,43.80874515,176.6844432,93.23083531,88.19469115,11.36289827,86.57057954,11.32656201,82.1790853,40.23604753,30.14132243,123.39525119,57.50034242,36.70109487,151.38854196,50.0074666,28.00300974,115.94893514,37.95369549,15.52724284,23.23596036,41.44185699,89.66044111,36.29605083,12.43779418,32.60157144,18.58285554,16.32922063,62.99546459,49.28533369,85.99331317,115.01419162,0
101.84080212,54.52966371,46.60317421,21.61627424,100.84923486,118.75674912,8.19247752,103.38077144,57.54525704,75.44190166,23.79029994,13.63792191,54.1382586,64.07878059,65.17827066,16.7421876,4.36476732,30.05076421,77.69039757,30.68283483,23.90940956,46.03317266,69.89200866,7.04090419,58.75248671,115.15831808,16.26665789,41.89001701,56.08294004,23.37937386,19.65271566,9.3965023,28.51194099,20.30552882,110.26989583,70.25455509,0
22.21195577,127.19106593,50.46390454,36.98310692,233.60199036,70.35632018,61.17070283,55.13810619,100.93370888,44.17617614,93.3177696,137.88646998,23.24117728,143.32804751,151.63088594,8.01105492,82.68890423,33.05659614,86.35719564,75.67627274,25.74563619,78.87833486,73.3162431,79.34967481,48.1230633,75.36046116,55.40852519,71.37762713,56.35878354,20.0855291,125.72537993,140.19392019,143.07430631,90.37714654,73.71847958,130.99627698,0
97.39673552,96.77362635,22.62603245,37.57684555,39.10884641,58.0124641,68.9739655,44.6456282,77.67859452,85.5531451,26.77478836,65.50218335,30.01668822,159.79993554,17.90491017,122.47485569,19.76803943,202.55698205,60.66559492,207.23257309,9.5438833,49.97120294,22.78932765,67.22951854,58.1007336,64.89012194,68.50722681,40.56578454,43.10448654,35.31869335,15.26152354,29.52835316,93.09685609,62.09910494,123.81881828,73.56285188,0
109.76877634,77.92745838,63.15799322,25.37021135,127.78129937,82.67786121,84.51304531,86.86689261,101.36129755,177.75462122,95.51076001,13.34345042,136.44382183,10.08013145,45.93163371,68.4645539,42.39300069,112.86842474,79.1247066,104.18159691,74.72108183,77.14351396,71.48077359,14.46365291,112.16227041,86.23630287,117.43652753,21.12253704,46.30579649,93.85177391,47.33987435,63.60677706,32.75796301,63.02100104,124.80439241,116.2067922,0
80.75186639,65.66980575,20.93299604,51.38135873,35.23082727,173.47534211,103.63539019,76.98740918,162.58710158,17.98441934,83.7787813,51.5359461,38.71815503,58.85342913,155.33571313,94.50954018,49.20391537,25.26188388,185.76108887,36.20091842,328.06303824,8.5210005,40.84153673,29.31247336,50.66736992,65.60450322,51.08943013,35.27987481,70.03020279,42.03606663,41.23684818,108.81313632,19.21306682,139.63189933,59.41718791,136.67669952,0
148.95112459,65.42414818,58.95337506,37.59880234,35.37601004,56.99978006,42.68348519,75.46368849,101.24455691,95.36013374,51.15705518,30.54007338,74.76009273,34.85856676,66.00655275,163.58719682,46.35344454,125.00215624,43.70196818,24.3665866,83.16919578,58.3773289,68.25088967,47.02158957,54.81652551,49.94484459,84.03043727,126.67704976,41.05621106,24.13671355,35.23902561,26.12719848,140.35943918,70.08442258,151.63006505,77.44664052,0
106.11781392,33.67393777,51.48390875,43.0856767,171.95526441,77.41287758,141.33416797,106.25262596,124.70602818,67.68466203,20.68248231,72.90058705,28.77809177,114.3174532,69.19313637,116.3924932,225.28960532,141.31809851,182.08957665,131.74882974,41.23176977,183.32291589,24.77871342,48.71321814,138.00521085,113.79326989,99.48309035,117.11669544,107.78113054,56.96930464,98.10282421,12.77747842,84.70344646,75.37652477,108.19344926,52.28252919,0
47.64463709,15.15383971,59.39585799,19.07823392,139.36041843,23.85162053,70.85055124,45.43717449,42.03962792,55.09389249,84.36435001,11.18818122,49.849449,106.03567507,155.37067898,68.61769725,66.77107583,101.56425747,87.47405132,80.20440064,35.86347836,73.12449127,71.06730874,36.93265836,37.61142844,115.22898019,174.27872871,185.72631109,71.94761691,112.7572962,39.2302632,3.0,175.19027276,92.90819116,20.48608625,131.98652328,0
84.92192022,43.492671,128.99108047,150.74613186,79.03566616,92.45248182,68.70958556,153.84165915,57.71967296,54.55748765,78.89663905,96.67095231,76.6461042,10.64013945,63.05653154,139.01567562,32.99269118,38.47935513,213.66684661,63.73183372,133.60955438,48.89050513,10.74958271,144.59275892,21.95161926,66.55903368,11.91613168,134.85762041,18.66142906,140.59638208,5.87825153,16.24448179,35.86300207,77.07184238,70.13002435,55.04523501,0
67.6465663,120.9362424,133.88589752,97.90645243,100.14645276,99.17482367,82.77597611,61.4703144,49.60177597,141.73274131,93.11305371,85.72254424,137.50027101,71.59114293,54.32707829,69.54557734,70.66049095,148.33239404,66.29920808,62.19118485,61.90320659,21.45597209,46.60062687,75.44008749,82.19573318,67.67508261,99.17455236,108.34544468,18.11759986,20.16611555,23.688001,61.63093554,53.86978655,91.06965996,35.93925936,113.26510395,0
81.25163911,12.38353166,22.90884383,18.96776864,177.55192273,46.9668465,102.30324552,124.96062433,81.79700987,22.6673723,39.35745669,9.60721522,8.91757173,130.43654105,16.27385536,74.24694873,23.82215011,9.65800771,38.14061947,70.66635102,47.09671326,55.92348918,171.27497861,45.053726,97.78078098,121.52336236,86.63646542,21.19297259,29.05770777,76.00016209,106.55953514,88.47035508,39.76537933,62.99312562,26.92033443,90.01514267,0
45.77905312,58.79444556,77.94742131,135.38153214,26.80659617,81.59523027,162.1151717,81.8278658,86.29378044,122.60204135,113.24703714,44.26357849,76.80237302,160.3656879,65.37659519,22.46135089,185.22061947,51.44178162,127.81044821,50.66273576,104.55721244,75.2626312,24.16049814,98.55987233,11.35181637,94.95502642,14.16476582,79.81069039,52.09834299,191.50561188,73.62814541,69.66802676,27.47492484,54.21017526,104.53991329,48.80738975,0
103.37593822,37.09663194,73.94205418,70.31722521,72.00479757,95.25558456,98.75133276,121.13288424,130.14596587,108.69923455,67.32461079,78.36950219,120.07047617,41.08101082,47.21310986,115.59395645,117.12622721,67.59682258,59.44487292,89.94207844,73.71002337,37.93328091,136.34061826,36.09564661,94.90286776,23.17423375,128.4695381,48.46091659,29.34388921,24.02954596,73.28958867,18.65851396,70.52900665,75.26523673,50.82565986,131.84674559,0
82.44037671,26.16300549,69.73520098,47.78816154,97.9474653,72.57916082,91.02561393,38.30622011,20.61707373,102.40252274,71.48506607,32.83414191,74.51071773,41.43279033,13.81423782,119.12490399,27.79490574,59.4456704,56.14915972,26.88535208,116.28816749,45.62911814,71.54809548,54.70009125,98.12595243,121.01895584,129.94207257,74.92532161,15.13262363,112.47830665,58.65091563,4.65146021,160.99422278,62.04104678,72.61661347,56.17395043,0
207.8087198,58.80531848,26.57661018,127.04793754,66.71758574,164.75002991,62.81882656,60.46542236,93.87882208,66.60431099,94.67507241,44.08163948,126.38718725,25.75425497,88.72804223,49.43564174,108.43221646,72.71428431,122.59083449,29.65073238,65.11688698,80.49761363,137.69169376,59.44405834,16.08285571,145.69243229,124.6057827,130.09922388,37.55538585,43.5812066,132.37868771,41.08856133,45.18819349,150.12780563,81.50665037,130.62155874,0
22.28081002,3.0,124.37011676,105.12183906,48.49119039,57.69797016,116.54527283,45.55505135,100.35471275,83.87244026,63.11958035,80.51354795,82.29340329,48.02620807,6.13785636,88.12197305,145.1107449,95.01510712,134.87832374,34.13739405,13.79690606,13.02603105,75.50736565,12.51824077,50.08333279,58.29352592,80.78151566,64.92418732,46.09669092,148.56440869,28.4364191,59.6426122,18.01349184,54.83892311,39.25190584,103.01910014,0
98.49441067,69.1900907,83.14987365,95.18021913,67.55889022,62.67113556,26.29837776,213.93118901,31.23147292,17.97307115,69.65479212,66.77825648,20.07528123,15.05821104,10.07210432,11.42243528,37.36558652,60.8019495,14.55611024,28.68424642,25.3681251,73.42522014,121.08118885,101.99825893,146.65105627,22.99194218,110.86207162,60.99931378,41.01764097,48.24910784,106.47331274,79.14787023,113.45354381,75.41796945,81.85633815,218.30889466,0
82.359196,137.11812102,56.52104518,83.16038316,13.7998544,14.35999449,63.2068972,83.02157993,77.55087535,11.47083419,70.10995494,133.87467494,55.20077547,91.60903567,22.74713555,80.73409649,63.72041012,14.38562541,110.07309168,52.12445548,18.25812567,41.22036941,135.68666501,105.02042977,46.98962227,141.77267544,137.93859913,74.73410062,57.80800034,7.03502552,88.1483729,6.27621553,47.92721221,103.68775039,30.49605335,131.60149274,0
72.40603903,64.03143475,138.87279474,154.56795589,66.43605103,81.37028007,115.23529104,100.23289349,32.47998071,114.97746556,71.12257471,15.05060012,15.80822932,71.95820184,91.7581716,91.60656227,49.2164768,45.80712953,40.15189078,50.82524979,3.0,93.09852561,124.90886997,40.95169177,32.93421488,74.72066497,62.86267315,51.55448362,8.42742608,13.74110115,7.36179683,14.88192945,41.97295846,112.93173964,31.11598881,81.25016908,0
